q1,q2,generated_impostor_answer,generated_impostor_raw,impostor_answer_type,judge_choice,judge_raw_output,judge_valid_output,judge_correct,impostor_success,pair_index,round_num
software application,google product,search️,search️,invalid,no,no,True,True,False,112,3
software application,google product,search,search,invalid,no,no,True,True,False,112,4
software application,google product,search️,search️,invalid,no,no,True,True,False,112,5
software application,google product,google search,google search,q2_only,no,no,True,True,False,112,6
software application,google product,chrome,chrome,shared,yes,yes,True,True,True,112,7
software application,google product,search,search,invalid,no,no,True,True,False,112,8
software application,google product,chrome,chrome,shared,yes,yes,True,True,True,112,9
condiment,sandwich ingredient,lettuce,lettuce,q2_only,no,no,True,True,False,113,0
condiment,sandwich ingredient,ham,ham,q2_only,no,no,True,True,False,113,1
condiment,sandwich ingredient,mayo,mayo,shared,yes,yes,True,True,True,113,2
condiment,sandwich ingredient,ham,ham,q2_only,no,no,True,True,False,113,3
condiment,sandwich ingredient,lettuce,lettuce,q2_only,no,no,True,True,False,113,4
condiment,sandwich ingredient,lettuce,lettuce,q2_only,no,no,True,True,False,113,5
condiment,sandwich ingredient,ham,ham,q2_only,no,no,True,True,False,113,6
condiment,sandwich ingredient,mayo,mayo,shared,yes,yes,True,True,True,113,7
condiment,sandwich ingredient,ham,ham,q2_only,no,no,True,True,False,113,8
condiment,sandwich ingredient,ham,ham,q2_only,no,no,True,True,False,113,9
amphibian,swamp animal,frog,frog,shared,yes,yes,True,True,True,114,0
amphibian,swamp animal,frog,frog,shared,yes,yes,True,True,True,114,1
amphibian,swamp animal,crocodile,crocodile,q2_only,no,no,True,True,False,114,2
amphibian,swamp animal,crocodile,crocodile,q2_only,no,no,True,True,False,114,3
amphibian,swamp animal,muck turtle,muck turtle,invalid,no,no,True,True,False,114,4
amphibian,swamp animal,mud turtle,mud turtle,invalid,yes,yes,True,False,True,114,5
amphibian,swamp animal,alligator,alligator,q2_only,no,no,True,True,False,114,6
amphibian,swamp animal,alligator,alligator,q2_only,no,no,True,True,False,114,7
amphibian,swamp animal,alligator,alligator,q2_only,no,no,True,True,False,114,8
amphibian,swamp animal,frog,frog,shared,yes,yes,True,True,True,114,9
gemstone,color,red,red,q2_only,no,no,True,True,False,115,0
gemstone,color,blue,blue,q2_only,no,no,True,True,False,115,1
gemstone,color,blue,blue,q2_only,no,no,True,True,False,115,2
gemstone,color,blue,blue,q2_only,no,no,True,True,False,115,3
gemstone,color,blue,blue,q2_only,no,no,True,True,False,115,4
gemstone,color,blue,blue,q2_only,no,no,True,True,False,115,5
gemstone,color,blue,blue,q2_only,no,no,True,True,False,115,6
gemstone,color,red,red,q2_only,no,no,True,True,False,115,7
gemstone,color,red,red,q2_only,no,no,True,True,False,115,8
gemstone,color,blue,blue,q2_only,no,no,True,True,False,115,9
